date,company_Name,ticker,broker,analytst,rating_before,rating_after,price_target_before,price_target_after
9/16/2024,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Outperform,Market Outp,200,200
9/16/2024,Alphabet Cl A,GOOGL,BMO,BRIAN PITZ,Outperform,Outperform,222,222
9/16/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,245,245
9/23/2024,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,190,190
9/23/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,245,245
9/25/2024,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Outperform,Market Outp,200,200
9/25/2024,Alphabet Cl A,GOOGL,OPPENHEIMER,JASON HELFSTEIN,                             ,OUTPERFORM                   ,210,185
9/25/2024,Tesla Inc,TSLA,PIPER SANDLER,ALEXANDER POTTER,OVERWEIGHT,OVERWEIGHT,300,310
9/26/2024,Alphabet Cl A,GOOGL,,IVAN FEINSETH,Strong Buy,Strong Buy,220,220
9/26/2024,Tesla Inc,TSLA,,GORDON JOHNSON,Sell,Sell,,
9/30/2024,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,190,190
9/30/2024,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,200,200
9/30/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,245,245
10/2/2024,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,HOLD,HOLD,215,236
10/3/2024,Tesla Inc,TSLA,JPMORGAN,RYAN BRINKMAN,UNDERWEIGHT,UNDERWEIGHT,115,130
10/3/2024,Tesla Inc,TSLA,HSBC,MICHAEL TYNDALL,                             ,REDUCE                       ,118,124
10/3/2024,Tesla Inc,TSLA,MORGAN STANLEY,ADAM JONAS,Overweight,Overweight,310,310
10/7/2024,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,190,190
10/7/2024,Alphabet Cl A,GOOGL,UBS,LLOYD WALMSLEY,,NEUTRAL                      ,,187
10/8/2024,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,Hold,Hold,236,236
10/9/2024,Alphabet Cl A,GOOGL,BMO,BRIAN PITZ,Outperform,Outperform,215,215
10/10/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,245,245
10/11/2024,Tesla Inc,TSLA,,CRAIG IRWIN,Neutral,Neutral,85,85
10/11/2024,Tesla Inc,TSLA,HSBC,MICHAEL TYNDALL,Reduce,Reduce,124,124
10/11/2024,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,Neutral,Neutral,230,230
10/15/2024,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,210,210
10/16/2024,Alphabet Cl A,GOOGL,TRUIST,YOUSSEF SQUALI,BUY,BUY,196,220
10/17/2024,Tesla Inc,TSLA,,GORDON JOHNSON,Sell,Sell,,
10/21/2024,Tesla Inc,TSLA,JEFFERIES,PHILIPPE HOUCHOIS,HOLD,HOLD,,195
10/23/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,245,245
10/24/2024,Alphabet Cl A,GOOGL,WEDBUSH,SCOTT DEVITT,Outperform,Outperform,205,205
10/24/2024,Tesla Inc,TSLA,WELLS FARGO,COLIN LANGAN,Underweight,Underweight,125,125
10/24/2024,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,Hold,Hold,238,238
10/24/2024,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,NEUTRAL,NEUTRAL,230,250
10/24/2024,Tesla Inc,TSLA,,RYAN BRINKMAN,Underweight,Underweight,135,135
10/24/2024,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,300,300
10/25/2024,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,                             ,BUY                          ,265,287
10/28/2024,Tesla Inc,TSLA,CANACCORD,GEORGE GIANARIKAS,BUY,BUY,,298
10/29/2024,Tesla Inc,TSLA,BARCLAYS,DAN LEVY,Equal Weight,Equal Weight,235,235
10/29/2024,Tesla Inc,TSLA,PIPER SANDLER,ALEXANDER POTTER,Overweight,Overweight,315,315
10/30/2024,Alphabet Cl A,GOOGL,,MARK SHMULIK,Market Perform,Market Perform,185,185
10/30/2024,Alphabet Cl A,GOOGL,EVERCORE,MARK MAHANEY,OUTPERFORM,OUTPERFORM,200,205
10/30/2024,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,190,190
10/30/2024,Alphabet Cl A,GOOGL,CANACCORD,MARIA RIPPS,                             ,BUY                          ,220,225
10/30/2024,Alphabet Cl A,GOOGL,UBS,LLOYD WALMSLEY,                             ,NEUTRAL                      ,187,192
10/30/2024,Alphabet Cl A,GOOGL,BAML,JUSTIN POST,                             ,BUY                          ,206,210
10/30/2024,Alphabet Cl A,GOOGL,RBC,BRAD ERICKSON,Outperform,Outperform,210,210
10/30/2024,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,210,210
10/30/2024,Alphabet Cl A,GOOGL,JMP,ANDREW BOONE,                             ,OUTPERFORM                   ,200,220
10/30/2024,Alphabet Cl A,GOOGL,BMO,BRIAN PITZ,Outperform,Outperform,217,217
10/30/2024,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,Overweight,Overweight,215,215
10/30/2024,Alphabet Cl A,GOOGL,TRUIST,YOUSSEF SQUALI,BUY,BUY,220,225
10/30/2024,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,210,210
10/30/2024,Alphabet Cl A,GOOGL,MORGAN STANLEY,BRIAN NOWAK,                             ,OVERWEIGHT                   ,190,205
10/30/2024,Alphabet Cl A,GOOGL,CITI,RONALD JOSEY,                             ,BUY                          ,212,216
10/30/2024,Alphabet Cl A,GOOGL,,ROHIT KULKARNI,Buy,Buy,212,212
11/6/2024,Alphabet Cl A,GOOGL,LOOP CAPITAL,ALAN GOULD,HOLD,HOLD,170,185
11/11/2024,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,400,400
11/14/2024,Tesla Inc,TSLA,JEFFERIES,PHILIPPE HOUCHOIS,HOLD,HOLD,195,300
11/18/2024,Tesla Inc,TSLA,BARCLAYS,DAN LEVY,,                             ,,270
11/18/2024,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,400,400
11/25/2024,Tesla Inc,TSLA,UBS,JOSEPH SPAK,,SELL                         ,,226
12/2/2024,Tesla Inc,TSLA,,CRAIG IRWIN,Neutral,Buy,380,380
12/2/2024,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,,BUY                          ,,411
12/9/2024,Tesla Inc,TSLA,CFRA,GARRETT NELSON,,BUY                          ,,450
12/9/2024,Tesla Inc,TSLA,DEUTSCHE BANK,EDISON YU,,BUY                          ,,370
12/10/2024,Alphabet Cl A,GOOGL,BAIRD,COLIN SEBASTIAN,Outperform,Outperform,205,205
12/10/2024,Tesla Inc,TSLA,,ANDRES SHEPPARD,Neutral,Neutral,365,365
12/10/2024,Tesla Inc,TSLA,MORGAN STANLEY,ADAM JONAS,                             ,OVERWEIGHT                   ,310,400
12/11/2024,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,Neutral,Neutral,345,345
12/16/2024,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,OUTPERFORM,OUTPERFORM,,515
12/16/2024,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,HOLD,HOLD,,360
12/17/2024,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,Neutral,Outperform,515,515
12/18/2024,Alphabet Cl A,GOOGL,,DOUG ANMUTH,Overweight,Overweight,232,232
12/18/2024,Tesla Inc,TSLA,BAIRD,BEN KALLO,OUTPERFORM,OUTPERFORM,280,480
12/19/2024,Tesla Inc,TSLA,HSBC,MICHAEL TYNDALL,                             ,REDUCE                       ,126,140
12/20/2024,Alphabet Cl A,GOOGL,RBC,BRAD ERICKSON,                             ,OUTPERFORM                   ,210,235
12/23/2024,Alphabet Cl A,GOOGL,,JUSTIN POST,Buy,Buy,210,210
1/2/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Outperform,Market Perf,220,220
1/2/2025,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,HOLD,HOLD,360,351
1/2/2025,Tesla Inc,TSLA,CANACCORD,GEORGE GIANARIKAS,BUY,BUY,298,404
1/3/2025,Alphabet Cl A,GOOGL,WOLFE,SHWETA KHAJURIA,                             ,OUTPERFORM                   ,220,230
1/3/2025,Tesla Inc,TSLA,,CHRIS MCNALLY,In Line,In Line,275,275
1/3/2025,Tesla Inc,TSLA,,GORDON JOHNSON,Sell,Sell,,
1/6/2025,Alphabet Cl A,GOOGL,WEDBUSH,SCOTT DEVITT,,OUTPERFORM                   ,,220
1/6/2025,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,Buy,Buy,492,492
1/10/2025,Alphabet Cl A,GOOGL,UBS,LLOYD WALMSLEY,                             ,NEUTRAL                      ,192,211
1/10/2025,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,                             ,OVERWEIGHT                   ,215,225
1/10/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
1/13/2025,Alphabet Cl A,GOOGL,STIFEL,MARK KELLEY,,BUY                          ,,225
1/13/2025,Alphabet Cl A,GOOGL,,BRIAN NOWAK,Overweight,Overweight,215,215
1/13/2025,Tesla Inc,TSLA,MORGAN STANLEY,ADAM JONAS,,OVERWEIGHT                   ,,430
1/15/2025,Tesla Inc,TSLA,BARCLAYS,DAN LEVY,Equal Weight,Equal Weight,325,325
1/17/2025,Alphabet Cl A,GOOGL,BMO,BRIAN PITZ,                             ,OUTPERFORM                   ,217,230
1/21/2025,Tesla Inc,TSLA,PIPER SANDLER,ALEXANDER POTTER,OVERWEIGHT,OVERWEIGHT,,500
1/22/2025,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,210,210
1/22/2025,Alphabet Cl A,GOOGL,CANTOR FITZGERALD,MARIA RIPPS,NEUTRAL,NEUTRAL,215,210
1/22/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,OUTPERFORM,OUTPERFORM,515,550
1/24/2025,Alphabet Cl A,GOOGL,D.A. DAVIDSON,GIL LURIA,                             ,NEUTRAL                      ,190,200
1/27/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,225,225
1/30/2025,Alphabet Cl A,GOOGL,OPPENHEIMER,JASON HELFSTEIN,                             ,OUTPERFORM                   ,215,225
1/30/2025,Tesla Inc,TSLA,WELLS FARGO,COLIN LANGAN,                             ,UNDERWEIGHT                  ,125,135
1/30/2025,Tesla Inc,TSLA,BAIRD,BEN KALLO,Outperform,Outperform,440,440
1/30/2025,Tesla Inc,TSLA,CANTOR FITZGERALD,ANDRES SHEPPARD,NEUTRAL,NEUTRAL,365,425
1/30/2025,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,HOLD,HOLD,351,373
1/30/2025,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,Outperform,Outperform,515,515
2/5/2025,Alphabet Cl A,GOOGL,,DOUG ANMUTH,Overweight,Overweight,220,220
2/5/2025,Alphabet Cl A,GOOGL,GUGGENHEIM,MICHAEL MORRIS,BUY,BUY,215,220
2/5/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
2/5/2025,Alphabet Cl A,GOOGL,CANTOR FITZGERALD,DEEPAK MATHIVANAN,NEUTRAL,NEUTRAL,210,200
2/5/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,225,225
2/5/2025,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,OVERWEIGHT,OVERWEIGHT,225,220
2/5/2025,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,208,208
2/5/2025,Alphabet Cl A,GOOGL,,BRIAN NOWAK,Overweight,Overweight,210,210
2/5/2025,Alphabet Cl A,GOOGL,ROSENBLATT,BARTON CROCKETT,                             ,NEUTRAL                      ,193,205
2/5/2025,Alphabet Cl A,GOOGL,UBS,STEPHEN JU,NEUTRAL,NEUTRAL,211,209
2/5/2025,Alphabet Cl A,GOOGL,,RONALD JOSEY,Buy,Buy,229,229
2/10/2025,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,,BUY                          ,,474
2/12/2025,Tesla Inc,TSLA,,GORDON JOHNSON,Sell,Sell,,
2/26/2025,Alphabet Cl A,GOOGL,WOLFE,SHWETA KHAJURIA,                             ,PEERPERFORM                  ,220,210
3/3/2025,Tesla Inc,TSLA,,ADAM JONAS,Top Pick                     ,Top Pick                     ,430,430
3/5/2025,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,                             ,NEUTRAL                      ,345,320
3/6/2025,Tesla Inc,TSLA,BAIRD,BEN KALLO,                             ,OUTPERFORM                   ,440,370
3/10/2025,Tesla Inc,TSLA,UBS,JOSEPH SPAK,,SELL                         ,,225
3/11/2025,Tesla Inc,TSLA,CANACCORD,GEORGE GIANARIKAS,Buy,Buy,404,404
3/11/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,Outperform,Outperform,550,550
3/12/2025,Tesla Inc,TSLA,EVERCORE,CHRIS MCNALLY,IN LINE,IN LINE,270,235
3/12/2025,Tesla Inc,TSLA,,RYAN BRINKMAN,Underweight,Underweight,120,120
3/14/2025,Tesla Inc,TSLA,WELLS FARGO,COLIN LANGAN,                             ,UNDERWEIGHT                  ,135,130
3/17/2025,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,Outperform,Outperform,430,430
3/17/2025,Tesla Inc,TSLA,CANACCORD,GEORGE GIANARIKAS,Buy,Buy,404,404
3/18/2025,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,                             ,OVERWEIGHT                   ,220,202
3/19/2025,Alphabet Cl A,GOOGL,CANTOR FITZGERALD,DEEPAK MATHIVANAN,Neutral,Neutral,200,200
3/19/2025,Alphabet Cl A,GOOGL,ROSENBLATT,BARTON CROCKETT,Neutral,Neutral,205,205
3/19/2025,Alphabet Cl A,GOOGL,,ROHIT KULKARNI,Buy,Buy,220,220
3/19/2025,Tesla Inc,TSLA,CANTOR FITZGERALD,ANDRES SHEPPARD,Neutral,Overweight,425,425
3/20/2025,Tesla Inc,TSLA,PIPER SANDLER,ALEXANDER POTTER,OVERWEIGHT,OVERWEIGHT,500,450
3/20/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,Outperform,Outperform,550,550
3/27/2025,Alphabet Cl A,GOOGL,GUGGENHEIM,MICHAEL MORRIS,                             ,BUY                          ,215,190
3/27/2025,Tesla Inc,TSLA,HSBC,MICHAEL TYNDALL,                             ,REDUCE                       ,165,130
3/27/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,Outperform,Outperform,550,550
3/28/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
3/28/2025,Tesla Inc,TSLA,,EDISON YU,Buy,Buy,345,345
3/31/2025,Alphabet Cl A,GOOGL,LEERINK,MICHAEL NATHANSON,,BUY                          ,,210
3/31/2025,Alphabet Cl A,GOOGL,JEFFERIES,BRENT THILL,,BUY                          ,,200
3/31/2025,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,,BUY                          ,,455
4/1/2025,Tesla Inc,TSLA,WELLS FARGO,COLIN LANGAN,,UNDERWEIGHT                  ,,130
4/2/2025,Tesla Inc,TSLA,TRUIST,WILLIAM STEIN,HOLD,HOLD,373,280
4/2/2025,Tesla Inc,TSLA,CFRA,GARRETT NELSON,                             ,BUY                          ,385,360
4/3/2025,Tesla Inc,TSLA,CANTOR FITZGERALD,ANDRES SHEPPARD,Overweight,Overweight,425,425
4/3/2025,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,Neutral,Neutral,275,275
4/4/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,                             ,OUTPERFORM                   ,550,315
4/8/2025,Alphabet Cl A,GOOGL,,DOUG ANMUTH,Overweight,Overweight,180,180
4/9/2025,Alphabet Cl A,GOOGL,BAIRD,COLIN SEBASTIAN,                             ,OUTPERFORM                   ,225,190
4/9/2025,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,OVERWEIGHT,OVERWEIGHT,202,185
4/10/2025,Alphabet Cl A,GOOGL,CITI,MARIA RIPPS,BUY,BUY,229,195
4/10/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
4/10/2025,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,185,185
4/10/2025,Alphabet Cl A,GOOGL,,RONALD JOSEY,Buy,Buy,195,195
4/10/2025,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,OUTPERFORM,OUTPERFORM,430,375
4/10/2025,Tesla Inc,TSLA,UBS,JOSEPH SPAK,                             ,SELL                         ,225,190
4/14/2025,Alphabet Cl A,GOOGL,,GIL LURIA,Neutral,Neutral,160,160
4/16/2025,Alphabet Cl A,GOOGL,CANTOR FITZGERALD,DEEPAK MATHIVANAN,NEUTRAL,NEUTRAL,200,159
4/16/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,178,178
4/16/2025,Tesla Inc,TSLA,PIPER SANDLER,ALEXANDER POTTER,OVERWEIGHT,OVERWEIGHT,450,400
4/16/2025,Tesla Inc,TSLA,BNP,STUART PEARSON,                             ,UNDERPERFORM                 ,150,137
4/17/2025,Alphabet Cl A,GOOGL,TRUIST,YOUSSEF SQUALI,BUY,BUY,220,200
4/17/2025,Alphabet Cl A,GOOGL,BMO,BRIAN PITZ,                             ,OUTPERFORM                   ,230,200
4/17/2025,Alphabet Cl A,GOOGL,,BRIAN NOWAK,Overweight,Overweight,185,185
4/17/2025,Tesla Inc,TSLA,BARCLAYS,DAN LEVY,                             ,                             ,325,325
4/21/2025,Tesla Inc,TSLA,BARCLAYS,DAN LEVY,,                             ,,275
4/23/2025,Alphabet Cl A,GOOGL,,BRAD ERICKSON,Outperform,Outperform,200,200
4/23/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,OUTPERFORM,OUTPERFORM,315,350
4/23/2025,Tesla Inc,TSLA,WELLS FARGO,COLIN LANGAN,                             ,UNDERWEIGHT                  ,130,120
4/23/2025,Tesla Inc,TSLA,,BEN KALLO,Outperform,Outperform,320,320
4/23/2025,Tesla Inc,TSLA,CANTOR FITZGERALD,ANDRES SHEPPARD,                             ,OVERWEIGHT                   ,425,355
4/23/2025,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,Outperform,Outperform,325,325
4/23/2025,Tesla Inc,TSLA,,GORDON JOHNSON,Sell,Sell,,
4/23/2025,Tesla Inc,TSLA,CANACCORD,GEORGE GIANARIKAS,BUY,BUY,404,303
4/24/2025,Tesla Inc,TSLA,STIFEL,STEPHEN GENGARO,                             ,BUY                          ,455,450
4/24/2025,Tesla Inc,TSLA,HSBC,MICHAEL TYNDALL,                             ,REDUCE                       ,125,120
4/25/2025,Alphabet Cl A,GOOGL,,MARK SHMULIK,Market Perform,Market Perform,185,185
4/25/2025,Alphabet Cl A,GOOGL,STIFEL,MARK KELLEY,                             ,BUY                          ,192,200
4/25/2025,Alphabet Cl A,GOOGL,CANTOR FITZGERALD,DEEPAK MATHIVANAN,NEUTRAL,NEUTRAL,159,171
4/25/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,178,178
4/25/2025,Alphabet Cl A,GOOGL,,JUSTIN POST,Buy,Buy,200,200
4/25/2025,Alphabet Cl A,GOOGL,KEYBANK,JUSTIN PATTERSON,OVERWEIGHT,OVERWEIGHT,185,195
4/25/2025,Alphabet Cl A,GOOGL,ROSENBLATT,BARTON CROCKETT,NEUTRAL,NEUTRAL,205,189
4/25/2025,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,195,195
4/25/2025,Alphabet Cl A,GOOGL,UBS,STEPHEN JU,NEUTRAL,NEUTRAL,173,186
4/25/2025,Alphabet Cl A,GOOGL,SUSQUEHANNA,SHYAM PATIL,                             ,POSITIVE                     ,225,220
4/25/2025,Alphabet Cl A,GOOGL,CITI,RONALD JOSEY,BUY,BUY,195,200
4/30/2025,Alphabet Cl A,GOOGL,,IVAN FEINSETH,Strong Buy,Strong Buy,240,240
5/1/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,Outperform,Outperform,350,350
5/8/2025,Alphabet Cl A,GOOGL,LOOP CAPITAL,ALAN GOULD,                             ,HOLD                         ,185,160
5/8/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
5/8/2025,Alphabet Cl A,GOOGL,,CURTIS SHAUGER,Buy,Buy,210,210
5/16/2025,Tesla Inc,TSLA,MIZUHO,VIJAY RAKESH,                             ,OUTPERFORM                   ,325,390
5/21/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Perform,,
5/21/2025,Alphabet Cl A,GOOGL,,BARTON CROCKETT,Neutral,Neutral,189,189
5/23/2025,Tesla Inc,TSLA,WEDBUSH,DANIEL IVES,                             ,OUTPERFORM                   ,350,500
6/6/2025,Tesla Inc,TSLA,GOLDMAN SACHS,MARK DELANEY,                             ,NEUTRAL                      ,295,285
6/9/2025,Tesla Inc,TSLA,,BEN KALLO,Outperform,Neutral,320,320
6/9/2025,Tesla Inc,TSLA,,ADAM JONAS,Overweight,Overweight,410,410
6/11/2025,Tesla Inc,TSLA,,ALEXANDER POTTER,Overweight,Overweight,400,400
6/20/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
6/23/2025,Tesla Inc,TSLA,UBS,JOSEPH SPAK,,SELL                         ,,215
6/24/2025,Alphabet Cl A,GOOGL,,RONALD JOSEY,Buy,Buy,203,203
6/25/2025,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,171,171
6/27/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Perform,Market Outperf,220,220
6/30/2025,Tesla Inc,TSLA,,GEORGE GIANARIKAS,Buy,Buy,303,303
7/1/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
7/2/2025,Alphabet Cl A,GOOGL,,YOUSSEF SQUALI,Buy,Buy,200,200
7/3/2025,Tesla Inc,TSLA,,MARK DELANEY,Neutral,Neutral,315,315
7/8/2025,Alphabet Cl A,GOOGL,,ROHIT KULKARNI,Buy,Buy,205,205
7/8/2025,Tesla Inc,TSLA,,VIJAY RAKESH,Outperform,Outperform,375,375
7/8/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
7/11/2025,Tesla Inc,TSLA,,MARK DELANEY,Neutral,Neutral,285,285
7/15/2025,Alphabet Cl A,GOOGL,,BRIAN PITZ,Outperform,Outperform,208,208
7/16/2025,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,196,196
7/16/2025,Alphabet Cl A,GOOGL,,LLOYD WALMSLEY,Neutral,Neutral,192,192
7/16/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,210,210
7/17/2025,Alphabet Cl A,GOOGL,,JUSTIN PATTERSON,Overweight,Overweight,215,215
7/18/2025,Alphabet Cl A,GOOGL,,JUSTIN POST,Buy,Buy,210,210
7/24/2025,Alphabet Cl A,GOOGL,,DEEPAK MATHIVANAN,Neutral,Neutral,201,201
7/24/2025,Alphabet Cl A,GOOGL,,LLOYD WALMSLEY,Neutral,Neutral,202,202
7/24/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,220,220
7/24/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Outperform,Market Outp,225,225
7/24/2025,Alphabet Cl A,GOOGL,,THOMAS CHAMPION,Overweight,Overweight,220,220
7/24/2025,Alphabet Cl A,GOOGL,,JUSTIN PATTERSON,Overweight,Overweight,230,230
7/24/2025,Alphabet Cl A,GOOGL,,SCOTT DEVITT,Outperform,Outperform,225,225
7/24/2025,Alphabet Cl A,GOOGL,,ROSS SANDLER,Overweight,Overweight,235,235
7/24/2025,Alphabet Cl A,GOOGL,,RONALD JOSEY,Buy,Buy,225,225
7/24/2025,Alphabet Cl A,GOOGL,,GIL LURIA,Neutral,Neutral,180,180
7/24/2025,Alphabet Cl A,GOOGL,,BRIAN NOWAK,Overweight,Overweight,210,210
7/24/2025,Alphabet Cl A,GOOGL,,BARTON CROCKETT,Neutral,Neutral,191,191
7/24/2025,Tesla Inc,TSLA,,ANDRES SHEPPARD,Overweight,Overweight,355,355
7/24/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
8/4/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
8/21/2025,Alphabet Cl A,GOOGL,,LAURA MARTIN,Buy,Buy,220,220
9/3/2025,Alphabet Cl A,GOOGL,,ANDREW BOONE,Market Outperform,Market Outp,250,250
9/15/2025,Tesla Inc,TSLA,,DANIEL IVES,Outperform,Outperform,500,500
